trip_id,route_group_id,vehicle_id,distance_km,duration_min,fuel_l,l_per_100km,idle_minutes,idle_ratio,high_rpm_minutes,high_rpm_ratio,high_rpm_low_speed_minutes,rapid_accel_count,rapid_decel_count,stop_go_count,speed_std,fuel_deviation_pct,time_deviation_pct,group_trip_count,direct_pair_density,group_quality,valid_duration_min,idle_coverage_ratio,rpm_coverage_ratio,speed_coverage_ratio,rpm_speed_joint_coverage_ratio,invalid_interval_count,long_gap_count
250520220015,AHMPUL0C13-R001,AHMPUL0C13,30.0,46.083333333333336,6.0,20.0,0.0,0.0,6.1,0.13236889692585896,0.25,0,0,9,35.69642531869189,-7.692307692307687,1.133869787856634,36,0.973015873015873,chain_connected,46.083333333333336,1.0,1.0,1.0,1.0,0,0
250521010002,AHMPUL0C13-R001,AHMPUL0C13,31.0,45.05,6.0,19.35483870967742,0.0,0.0,5.866666666666666,0.13022567517573067,0.31666666666666665,0,0,8,36.735312258299594,-7.692307692307687,-1.1338697878566228,36,0.973015873015873,chain_connected,45.05,1.0,1.0,1.0,1.0,0,0
250521030005,AHMPUL0C13-R001,AHMPUL0C13,31.0,54.11666666666667,6.5,20.967741935483872,9.333333333333334,0.17246689251616878,6.683333333333334,0.12349861410532799,0.43333333333333335,0,1,9,37.53895456559539,0.0,18.7637161667886,36,0.973015873015873,chain_connected,54.11666666666667,1.0,1.0,1.0,1.0,0,0
250521060007,AHMPUL0C13-R001,AHMPUL0C13,30.0,56.233333333333334,6.5,21.666666666666668,12.183333333333334,0.2166567871962063,4.883333333333334,0.08684054534676941,0.25,0,1,10,35.751803871094445,0.0,23.408924652523776,36,0.973015873015873,chain_connected,56.233333333333334,1.0,1.0,1.0,1.0,0,0
250701010002,AHMPUL0C13-R001,AHMPUL0C13,30.0,43.7,6.0,20.0,0.0,0.0,6.966666666666667,0.15942028985507245,0.6333333333333333,0,1,9,37.053649442368275,-7.692307692307687,-4.096561814191646,36,0.973015873015873,chain_connected,43.7,1.0,1.0,1.0,1.0,0,0
250701040006,AHMPUL0C13-R001,AHMPUL0C13,31.0,80.33333333333333,7.0,22.58064516129032,39.95,0.49730290456431536,6.333333333333333,0.07883817427385892,0.16666666666666666,0,1,4,33.94838011827281,7.692307692307687,76.29846378931968,36,0.973015873015873,chain_connected,80.33333333333333,1.0,1.0,1.0,1.0,0,0
250710210010,AHMPUL0C13-R001,AHMPUL0C13,30.0,34.36666666666667,6.0,20.0,0.0,0.0,8.2,0.23860329776915615,0.0,0,0,5,35.465963219419535,-7.692307692307687,-24.579370885149952,36,0.973015873015873,chain_connected,34.36666666666667,1.0,1.0,1.0,1.0,0,0
250711030005,AHMPUL0C13-R001,AHMPUL0C13,31.0,63.53333333333333,6.5,20.967741935483872,20.033333333333335,0.31532004197271774,6.316666666666666,0.09942287513116474,0.7166666666666667,0,1,7,36.12220215726581,0.0,39.429407461594735,36,0.973015873015873,chain_connected,63.53333333333333,1.0,1.0,1.0,1.0,0,0
250711060008,AHMPUL0C13-R001,AHMPUL0C13,36.0,84.6,7.0,19.444444444444446,23.316666666666666,0.2756107171000788,4.833333333333333,0.05713159968479117,0.0,0,0,13,31.632747409870728,7.692307692307687,85.66203365032918,36,0.973015873015873,chain_connected,84.6,1.0,1.0,1.0,1.0,0,0
250720210001,AHMPUL0C13-R001,AHMPUL0C13,30.0,36.71666666666667,6.0,20.0,0.0,0.0,8.116666666666667,0.22106218792555607,0.0,0,0,5,36.33126062086515,-7.692307692307687,-19.422092172640802,36,0.973015873015873,chain_connected,36.71666666666667,1.0,1.0,1.0,1.0,0,0
250721010002,AHMPUL0C13-R001,AHMPUL0C13,30.0,41.05,6.0,20.0,0.0,0.0,5.533333333333333,0.13479496548924078,0.0,1,0,10,36.862683003586305,-7.692307692307687,-9.912216532553032,36,0.973015873015873,chain_connected,41.05,1.0,1.0,1.0,1.0,0,0
250721050007,AHMPUL0C13-R001,AHMPUL0C13,30.0,41.93333333333333,6.0,20.0,0.0,0.0,3.183333333333333,0.0759141494435612,0.0,0,0,6,35.18976580268341,-7.692307692307687,-7.973664959765914,36,0.973015873015873,chain_connected,41.93333333333333,1.0,1.0,1.0,1.0,0,0
250730220015,AHMPUL0C13-R001,AHMPUL0C13,30.0,39.3,6.5,21.666666666666668,0.0,0.0,8.05,0.20483460559796438,0.0,0,1,6,37.83674538510355,0.0,-13.752743233357712,36,0.973015873015873,chain_connected,39.3,1.0,1.0,1.0,1.0,0,0
250731050008,AHMPUL0C13-R001,AHMPUL0C13,31.0,40.55,6.0,19.35483870967742,2.1,0.051787916152897656,7.75,0.19112207151664612,0.0,0,1,5,37.45980526049336,-7.692307692307687,-11.009509875640088,36,0.973015873015873,chain_connected,40.55,1.0,1.0,1.0,1.0,0,0
250901020004,AHMPUL0C13-R001,AHMPUL0C13,31.0,123.01666666666667,7.5,24.193548387096776,74.1,0.6023574041457797,7.5,0.060967348597750985,0.0,0,1,12,29.75280752112442,15.384615384615374,169.97073884418435,36,0.973015873015873,chain_connected,123.01666666666667,1.0,1.0,1.0,1.0,0,0
250910220010,AHMPUL0C13-R001,AHMPUL0C13,31.0,57.016666666666666,6.5,20.967741935483872,14.616666666666667,0.256357790119848,8.733333333333333,0.15317158725518853,0.0,0,1,10,37.06403579225265,0.0,25.128017556693493,36,0.973015873015873,chain_connected,57.016666666666666,1.0,1.0,1.0,1.0,0,0
250911040005,AHMPUL0C13-R001,AHMPUL0C13,31.0,62.43333333333333,6.5,20.967741935483872,17.416666666666668,0.2789642285104111,7.083333333333333,0.11345435130806193,0.0,0,1,7,35.94279752040846,0.0,37.01536210680323,36,0.973015873015873,chain_connected,62.43333333333333,1.0,1.0,1.0,1.0,0,0
250929220006,AHMPUL0C13-R001,AHMPUL0C13,31.0,114.25,7.5,24.193548387096776,67.48333333333333,0.5906637490882567,8.0,0.0700218818380744,0.0,0,0,10,30.525348343840307,15.384615384615374,150.7315288953914,36,0.973015873015873,chain_connected,114.25,1.0,1.0,1.0,1.0,0,0
250930030003,AHMPUL0C13-R001,AHMPUL0C13,31.0,73.65,6.5,20.967741935483872,27.666666666666668,0.37565059968318626,8.183333333333334,0.1111111111111111,0.0,0,2,9,34.57595085837327,0.0,61.63130943672277,36,0.973015873015873,chain_connected,73.65,1.0,1.0,1.0,1.0,0,0
251031220008,AHMPUL0C13-R001,AHMPUL0C13,31.0,39.06666666666667,6.0,19.35483870967742,0.0,0.0,6.233333333333333,0.15955631399317405,0.0,0,0,7,35.26690324133539,-7.692307692307687,-14.264813460131665,36,0.973015873015873,chain_connected,39.06666666666667,1.0,1.0,1.0,1.0,0,0
251101010003,AHMPUL0C13-R001,AHMPUL0C13,31.0,60.96666666666667,7.5,24.193548387096776,19.283333333333335,0.3162930563149262,7.8,0.12793876435210497,0.0,0,0,8,37.88931565540167,15.384615384615374,33.796634967081204,36,0.973015873015873,chain_connected,60.96666666666667,1.0,1.0,1.0,1.0,0,0
251110220012,AHMPUL0C13-R001,AHMPUL0C13,30.0,34.916666666666664,6.0,20.0,0.0,0.0,9.116666666666667,0.2610978520286396,0.0,0,1,5,36.86561046791198,-7.692307692307687,-23.3723482077542,36,0.973015873015873,chain_connected,34.916666666666664,1.0,1.0,1.0,1.0,0,0
251111000001,AHMPUL0C13-R001,AHMPUL0C13,31.0,41.21666666666667,6.5,20.967741935483872,0.0,0.0,6.866666666666666,0.1665992721391023,0.0,0,0,8,39.15715028571754,0.0,-9.546452084857338,36,0.973015873015873,chain_connected,41.21666666666667,1.0,1.0,1.0,1.0,0,0
251111030004,AHMPUL0C13-R001,AHMPUL0C13,31.0,38.43333333333333,6.0,19.35483870967742,0.0,0.0,7.866666666666666,0.204683434518647,0.0,0,1,6,36.77252679249652,-7.692307692307687,-15.654718361375275,36,0.973015873015873,chain_connected,38.43333333333333,1.0,1.0,1.0,1.0,0,0
251120220014,AHMPUL0C13-R001,AHMPUL0C13,31.0,70.28333333333333,6.5,20.967741935483872,26.833333333333332,0.3817880009485416,8.25,0.11738202513635286,0.0,0,0,9,35.24885491746232,0.0,54.24286759326995,36,0.973015873015873,chain_connected,70.28333333333333,1.0,1.0,1.0,1.0,0,0
251121060007,AHMPUL0C13-R001,AHMPUL0C13,31.0,109.05,7.5,24.193548387096776,64.85,0.5946813388353966,6.816666666666666,0.06250955219318355,0.0,0,0,5,31.216999904403796,15.384615384615374,139.31967812728604,36,0.973015873015873,chain_connected,109.05,1.0,1.0,1.0,1.0,0,0
250111020002,AHMPUL0C13-R002,AHMPUL0C13,28.0,40.13333333333333,6.5,23.214285714285715,0.0,0.0,8.533333333333333,0.21262458471760798,0.5166666666666667,0,3,8,39.676767823879004,18.181818181818187,1.775147928994092,27,1.0,complete_pair,40.13333333333333,1.0,1.0,1.0,1.0,0,0
250120230010,AHMPUL0C13-R002,AHMPUL0C13,28.0,48.25,5.5,19.642857142857142,3.933333333333333,0.08151986183074265,6.15,0.12746113989637306,0.08333333333333333,1,0,8,38.26152062833344,0.0,22.35841081994929,27,1.0,complete_pair,48.25,1.0,1.0,1.0,1.0,0,0
250311000001,AHMPUL0C13-R002,AHMPUL0C13,29.0,37.766666666666666,5.5,18.96551724137931,0.0,0.0,7.316666666666666,0.19373345101500442,0.18333333333333332,0,1,9,37.7319473107385,0.0,-4.226542688081148,27,1.0,complete_pair,37.766666666666666,1.0,1.0,1.0,1.0,0,0
250320230014,AHMPUL0C13-R002,AHMPUL0C13,28.0,32.016666666666666,5.5,19.642857142857142,0.0,0.0,5.85,0.18271733472149923,0.08333333333333333,0,2,7,36.68592242532238,0.0,-18.80811496196111,27,1.0,complete_pair,32.016666666666666,1.0,1.0,1.0,1.0,0,0
250321040007,AHMPUL0C13-R002,AHMPUL0C13,28.0,39.2,6.0,21.428571428571427,0.0,0.0,8.666666666666666,0.22108843537414966,0.55,0,2,9,39.122971786591044,9.090909090909083,-0.5917159763313418,27,1.0,complete_pair,39.2,1.0,1.0,1.0,1.0,0,0
250521000001,AHMPUL0C13-R002,AHMPUL0C13,28.0,35.266666666666666,5.0,17.857142857142858,0.0,0.0,2.3833333333333333,0.06758034026465029,0.31666666666666665,0,1,7,33.79959178006949,-9.090909090909093,-10.566356720202874,27,1.0,complete_pair,35.266666666666666,1.0,1.0,1.0,1.0,0,0
250521050006,AHMPUL0C13-R002,AHMPUL0C13,28.0,41.8,6.0,21.428571428571427,0.0,0.0,5.516666666666667,0.13197767145135567,0.3333333333333333,0,1,11,36.41285080741256,9.090909090909083,6.001690617075228,27,1.0,complete_pair,41.8,1.0,1.0,1.0,1.0,0,0
250521070008,AHMPUL0C13-R002,AHMPUL0C13,29.0,39.03333333333333,5.5,18.96551724137931,0.0,0.0,5.1,0.13065755764304013,0.1,0,2,10,37.71028359791418,0.0,-1.0143702451394732,27,1.0,complete_pair,39.03333333333333,1.0,1.0,1.0,1.0,0,0
250701050007,AHMPUL0C13-R002,AHMPUL0C13,28.0,39.43333333333333,5.0,17.857142857142858,0.0,0.0,3.783333333333333,0.09594251901944209,0.16666666666666666,0,2,8,36.76525541261593,-9.090909090909093,0.0,27,1.0,complete_pair,39.43333333333333,1.0,1.0,1.0,1.0,0,0
250710230012,AHMPUL0C13-R002,AHMPUL0C13,29.0,40.95,5.5,18.96551724137931,0.0,0.0,5.25,0.1282051282051282,0.0,0,1,9,37.29900106517717,0.0,3.8461538461538547,27,1.0,complete_pair,40.95,1.0,1.0,1.0,1.0,0,0
250711050006,AHMPUL0C13-R002,AHMPUL0C13,28.0,35.63333333333333,5.5,19.642857142857142,0.0,0.0,7.466666666666667,0.20954162768942938,0.5833333333333334,0,1,5,34.34644644701639,0.0,-9.636517328825011,27,1.0,complete_pair,35.63333333333333,1.0,1.0,1.0,1.0,0,0
250720230003,AHMPUL0C13-R002,AHMPUL0C13,29.0,41.71666666666667,5.0,17.24137931034483,0.0,0.0,4.516666666666667,0.1082700759089093,0.0,0,0,8,36.47166488389123,-9.090909090909093,5.79036348267119,27,1.0,complete_pair,41.71666666666667,1.0,1.0,1.0,1.0,0,0
250721060008,AHMPUL0C13-R002,AHMPUL0C13,28.0,42.733333333333334,5.5,19.642857142857142,4.25,0.09945397815912636,5.8,0.1357254290171607,0.0,1,2,8,37.10483997681631,0.0,8.368554522400684,27,1.0,complete_pair,42.733333333333334,1.0,1.0,1.0,1.0,0,0
250730230016,AHMPUL0C13-R002,AHMPUL0C13,28.0,38.45,6.0,21.428571428571427,0.0,0.0,8.233333333333333,0.2141309059384482,0.0,0,1,12,38.76092724192445,9.090909090909083,-2.493660185967861,27,1.0,complete_pair,38.45,1.0,1.0,1.0,1.0,0,0
250731030006,AHMPUL0C13-R002,AHMPUL0C13,28.0,37.85,5.0,17.857142857142858,0.0,0.0,4.483333333333333,0.11845002201673271,0.0,0,2,9,36.16029139086641,-9.090909090909093,-4.015215553677076,27,1.0,complete_pair,37.85,1.0,1.0,1.0,1.0,0,0
250731080011,AHMPUL0C13-R002,AHMPUL0C13,29.0,39.78333333333333,6.0,20.689655172413794,0.0,0.0,4.583333333333333,0.1152073732718894,0.0,0,2,8,36.8564550145235,9.090909090909083,0.8875739644970349,27,1.0,complete_pair,39.78333333333333,1.0,1.0,1.0,1.0,0,0
250901060008,AHMPUL0C13-R002,AHMPUL0C13,29.0,36.4,5.0,17.24137931034483,0.0,0.0,6.2,0.17032967032967034,0.0,0,5,6,38.9909344895254,-9.090909090909093,-7.692307692307687,27,1.0,complete_pair,36.4,1.0,1.0,1.0,1.0,0,0
250910230011,AHMPUL0C13-R002,AHMPUL0C13,28.0,37.45,5.0,17.857142857142858,1.2333333333333334,0.032932799287939477,6.966666666666667,0.1860258121940365,0.0,0,0,5,39.8503862977624,-9.090909090909093,-5.02958579881655,27,1.0,complete_pair,37.45,1.0,1.0,1.0,1.0,0,0
250911030004,AHMPUL0C13-R002,AHMPUL0C13,28.0,68.15,5.5,19.642857142857142,30.7,0.450476889214967,8.083333333333334,0.1186109073123013,0.0,0,3,6,36.36451591777917,0.0,72.82333051563823,27,1.0,complete_pair,68.15,1.0,1.0,1.0,1.0,0,0
250911060006,AHMPUL0C13-R002,AHMPUL0C13,28.0,34.55,5.5,19.642857142857142,0.0,0.0,6.65,0.19247467438494936,0.0,0,1,6,37.845687059405826,0.0,-12.383770076077772,27,1.0,complete_pair,34.55,1.0,1.0,1.0,1.0,0,0
250930010002,AHMPUL0C13-R002,AHMPUL0C13,28.0,96.45,6.0,21.428571428571427,54.4,0.5640228097459824,6.416666666666667,0.066528425781925,0.0,0,2,9,31.62156845907673,9.090909090909083,144.59002535925615,27,1.0,complete_pair,96.45,1.0,1.0,1.0,1.0,0,0
250930050004,AHMPUL0C13-R002,AHMPUL0C13,28.0,34.35,5.0,17.857142857142858,0.0,0.0,7.85,0.22852983988355166,0.0,1,1,6,36.27639094356616,-9.090909090909093,-12.890955198647491,27,1.0,complete_pair,34.35,1.0,1.0,1.0,1.0,0,0
251101000001,AHMPUL0C13-R002,AHMPUL0C13,28.0,37.65,5.0,17.857142857142858,0.0,0.0,5.966666666666667,0.15847720230190349,0.0,1,1,9,37.563945774288506,-9.090909090909093,-4.522400676246829,27,1.0,complete_pair,37.65,1.0,1.0,1.0,1.0,0,0
251110230014,AHMPUL0C13-R002,AHMPUL0C13,28.0,42.016666666666666,5.0,17.857142857142858,0.0,0.0,5.833333333333333,0.1388337961126537,0.0,0,1,9,37.912603867191976,-9.090909090909093,6.551141166525798,27,1.0,complete_pair,42.016666666666666,1.0,1.0,1.0,1.0,0,0
251111040005,AHMPUL0C13-R002,AHMPUL0C13,28.0,45.55,5.0,17.857142857142858,8.65,0.18990120746432493,7.7,0.1690450054884742,0.0,0,1,6,39.554782963457484,-9.090909090909093,15.511411665257825,27,1.0,complete_pair,45.55,1.0,1.0,1.0,1.0,0,0
251121050006,AHMPUL0C13-R002,AHMPUL0C13,29.0,41.85,5.0,17.24137931034483,1.9,0.04540023894862605,6.083333333333333,0.14536041417761847,0.0,1,2,6,38.854569695253886,-9.090909090909093,6.128486897717678,27,1.0,complete_pair,41.85,1.0,1.0,1.0,1.0,0,0
251121100009,AHMPUL0C13-R002,AHMPUL0C13,28.0,53.833333333333336,5.5,19.642857142857142,0.0,0.0,7.033333333333333,0.1306501547987616,0.0,1,4,16,35.48222559476234,0.0,36.517328825021146,27,1.0,complete_pair,53.833333333333336,1.0,1.0,1.0,1.0,0,0
250630230010,AHMPUL0C13-R003,AHMPUL0C13,90.0,71.06666666666666,16.5,18.333333333333332,0.0,0.0,45.7,0.6430581613508443,0.03333333333333333,0,2,5,35.982087496633255,-2.941176470588236,3.457479073152969,2,1.0,complete_pair,71.06666666666666,1.0,1.0,1.0,1.0,0,0
250831230002,AHMPUL0C13-R003,AHMPUL0C13,91.0,66.31666666666666,17.5,19.230769230769234,0.0,0.0,47.61666666666667,0.7180196029153053,0.0,0,0,6,34.97504244905351,2.941176470588225,-3.4574790731529803,2,1.0,complete_pair,66.31666666666666,1.0,1.0,1.0,1.0,0,0
250911010002,AHMPUL0C13-R004,AHMPUL0C13,26.0,29.466666666666665,5.0,19.230769230769234,0.0,0.0,7.333333333333333,0.248868778280543,0.0,0,0,6,39.10239087317326,-4.761904761904767,-1.9412090959511907,2,1.0,complete_pair,29.466666666666665,1.0,1.0,1.0,1.0,0,0
251121010003,AHMPUL0C13-R004,AHMPUL0C13,26.0,30.633333333333333,5.5,21.153846153846153,0.0,0.0,8.266666666666667,0.26985854189336234,0.0,0,0,6,41.99674309579858,4.761904761904767,1.9412090959511907,2,1.0,complete_pair,30.633333333333333,1.0,1.0,1.0,1.0,0,0
250731090001,B4TLK0X42N-R001,B4TLK0X42N,27.0,38.71666666666667,7.0,25.925925925925924,0.0,0.0,0.0,0.0,0.0,1,0,8,26.22318139157168,-3.4482758620689613,8.652946679139383,2,1.0,complete_pair,38.71666666666667,1.0,1.0,1.0,1.0,0,0
250921080001,B4TLK0X42N-R001,B4TLK0X42N,28.0,32.55,7.5,26.785714285714285,0.0,0.0,0.0,0.0,0.0,3,0,6,26.393673281569612,3.4482758620689724,-8.652946679139383,2,1.0,complete_pair,32.55,1.0,1.0,1.0,1.0,0,0
250701030003,C1N6TWBTVB-R001,C1N6TWBTVB,26.600000000000364,133.2,8.0,30.0751879699244,71.15,0.5341591591591591,10.816666666666666,0.08120620620620621,0.6666666666666666,0,14,13,23.63193231586741,0.0,1.2863570115962286,2,1.0,complete_pair,133.2,1.0,1.0,1.0,1.0,0,0
250731030003,C1N6TWBTVB-R001,C1N6TWBTVB,26.899999999999636,129.81666666666666,8.0,29.739776951673264,73.91666666666667,0.5693927333418924,15.233333333333333,0.11734497368083194,0.5833333333333334,2,14,15,24.78163178301309,0.0,-1.2863570115962175,2,1.0,complete_pair,129.81666666666666,1.0,1.0,1.0,1.0,0,0
250701090006,C1N6TWBTVB-R002,C1N6TWBTVB,28.0,31.4,6.5,23.214285714285715,0.0,0.0,15.85,0.5047770700636943,0.6,5,26,9,35.352113628602964,0.0,-33.72031662269129,2,1.0,complete_pair,31.4,1.0,1.0,1.0,1.0,0,0
250731080006,C1N6TWBTVB-R002,C1N6TWBTVB,28.5,63.35,6.5,22.807017543859647,17.866666666666667,0.2820310444619837,16.133333333333333,0.2546698237305972,0.0,3,27,12,33.505189388819566,0.0,33.72031662269131,2,1.0,complete_pair,63.35,1.0,1.0,1.0,1.0,0,0
250131060001,DLM28P1JMF-R001,DLM28P1JMF,42.0,85.91666666666667,8.0,19.047619047619047,1.3666666666666667,0.015906886517943745,0.0,0.0,0.0,0,0,21,27.178393113058323,0.0,7.306411323896755,17,0.9852941176470589,chain_connected,85.91666666666667,1.0,1.0,1.0,1.0,0,0
250310220008,DLM28P1JMF-R001,DLM28P1JMF,43.0,122.03333333333333,8.0,18.6046511627907,21.916666666666668,0.17959573886916144,0.0,0.0,0.0,0,0,35,24.371691150277442,0.0,52.41465445462114,17,0.9852941176470589,chain_connected,122.03333333333333,1.0,1.0,1.0,1.0,0,0
250320220009,DLM28P1JMF-R001,DLM28P1JMF,41.0,74.8,6.5,15.853658536585366,0.0,0.0,0.0,0.0,0.0,1,1,19,25.372555766401106,-18.75,-6.577851790174849,17,0.9852941176470589,chain_connected,74.8,1.0,1.0,1.0,1.0,0,0
250331060001,DLM28P1JMF-R001,DLM28P1JMF,42.0,84.3,7.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0,0,25,26.05724568749926,-12.5,5.287260616153211,17,0.9852941176470589,chain_connected,84.3,1.0,1.0,1.0,1.0,0,0
250501070001,DLM28P1JMF-R001,DLM28P1JMF,41.0,91.55,8.5,20.73170731707317,0.0,0.0,2.1666666666666665,0.023666484616785,0.0,0,2,34,26.68032470889142,6.25,14.342214820982523,17,0.9852941176470589,chain_connected,91.55,1.0,1.0,1.0,1.0,0,0
250511130001,DLM28P1JMF-R001,DLM28P1JMF,41.0,70.03333333333333,6.5,15.853658536585366,0.0,0.0,0.08333333333333333,0.0011899095668729176,0.0,0,0,18,26.57830803361566,-18.75,-12.531223980016648,17,0.9852941176470589,chain_connected,70.03333333333333,1.0,1.0,1.0,1.0,0,0
250521060001,DLM28P1JMF-R001,DLM28P1JMF,41.0,74.13333333333334,8.0,19.51219512195122,0.0,0.0,0.3,0.0040467625899280575,0.0,0,0,22,27.32821866241514,0.0,-7.410491257285578,17,0.9852941176470589,chain_connected,74.13333333333334,1.0,1.0,1.0,1.0,0,0
250701070001,DLM28P1JMF-R001,DLM28P1JMF,42.0,110.95,9.0,21.428571428571427,35.45,0.3195132942767012,1.0833333333333333,0.009764158029142257,0.0,0,1,23,28.00224682332108,12.5,38.57202331390508,17,0.9852941176470589,chain_connected,110.95,1.0,1.0,1.0,1.0,0,0
250711070001,DLM28P1JMF-R001,DLM28P1JMF,42.0,83.7,8.5,20.238095238095237,7.383333333333334,0.08821186778176025,0.95,0.011350059737156512,0.0,0,2,23,28.40221789444889,6.25,4.537885095753547,17,0.9852941176470589,chain_connected,83.7,1.0,1.0,1.0,1.0,0,0
250731070001,DLM28P1JMF-R001,DLM28P1JMF,42.0,67.8,8.5,20.238095238095237,0.0,0.0,0.8166666666666667,0.012045231071779744,0.0,0,1,16,29.32508978687395,6.25,-15.320566194837637,17,0.9852941176470589,chain_connected,67.8,1.0,1.0,1.0,1.0,0,0
250901060001,DLM28P1JMF-R001,DLM28P1JMF,42.0,72.48333333333333,7.5,17.857142857142858,0.0,0.0,0.31666666666666665,0.004368820418487009,0.0,1,5,19,29.60638032768105,-6.25,-9.471273938384673,17,0.9852941176470589,chain_connected,72.48333333333333,1.0,1.0,1.0,1.0,0,0
250911060001,DLM28P1JMF-R001,DLM28P1JMF,42.0,70.18333333333334,8.0,19.047619047619047,0.0,0.0,5.033333333333333,0.07171693184516742,0.0,0,1,17,28.962276340685047,0.0,-12.343880099916726,17,0.9852941176470589,chain_connected,70.18333333333334,1.0,1.0,1.0,1.0,0,0
250930070001,DLM28P1JMF-R001,DLM28P1JMF,42.0,80.06666666666666,8.5,20.238095238095237,0.0,0.0,9.466666666666667,0.11823480432972523,0.0,1,2,23,30.62542341576223,6.25,0.0,17,0.9852941176470589,chain_connected,80.06666666666666,1.0,1.0,1.0,1.0,0,0
251101060001,DLM28P1JMF-R001,DLM28P1JMF,42.0,82.85,8.0,19.047619047619047,0.0,0.0,11.283333333333333,0.13618990142828405,0.0,0,3,30,30.181593083055915,0.0,3.476269775187335,17,0.9852941176470589,chain_connected,82.85,1.0,1.0,1.0,1.0,0,0
251111070001,DLM28P1JMF-R001,DLM28P1JMF,42.0,66.93333333333334,7.0,16.666666666666664,0.0,0.0,5.283333333333333,0.07893426294820717,0.0,0,2,18,29.865101271508472,-12.5,-16.402997502081597,17,0.9852941176470589,chain_connected,66.93333333333334,1.0,1.0,1.0,1.0,0,0
251121060001,DLM28P1JMF-R001,DLM28P1JMF,42.0,72.25,7.0,16.666666666666664,0.0,0.0,7.433333333333334,0.10288350634371396,0.0,0,2,17,30.259442063470296,-12.5,-9.76269775187344,17,0.9852941176470589,chain_connected,72.25,1.0,1.0,1.0,1.0,0,0
