vehicle,journey,type,start,end,records,km,fuel_l,l_per_100km,minutes,coverage_fraction,max_gap_s,can_abnormal_rows,duplicate_times,fuel_decreases,mileage_decreases,engine_start_near_boundary,parked_end_near_boundary,candidate,screened,idle_estimated_minutes,idle_estimated_fraction,mean_can_speed_time_weighted,mean_rpm_time_weighted,mean_engine_load_time_weighted,speed_integrated_km,start_lon,start_lat,end_lon,end_lat,event_2,event_6,event_7,event_8,event_9,event_11,event_12,event_14,event_16,event_19,event_20
48XAG6CMA0,250311060011,300,2025-03-11T14:05:00,2025-03-11T14:22:06,107,5.399999999999636,1.0,18.518518518519766,17.1,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,16.08576998050682,1241.9534600389863,47.280701754385966,4.584444444444444,121.343056,25.000101,121.328476,24.969961,0,0,0,6,0,0,0,0,0,0,0
48XAG6CMA0,250311060012,300,2025-03-11T14:30:12,2025-03-11T14:34:09,17,0.6999999999998181,0.0,0.0,3.95,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,5.1265822784810124,766.17194092827,52.232067510548525,0.3375,121.328468,24.969965,121.328987,24.966343,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250311060013,300,2025-03-11T14:35:57,2025-03-11T14:47:13,51,3.0,1.0,33.33333333333333,11.266666666666667,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,12.353550295857989,1104.0231139053255,35.63905325443787,2.319722222222222,121.328949,24.966297,121.301842,24.964024,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250311060014,300,2025-03-11T14:51:45,2025-03-11T15:00:56,49,2.100000000000364,0.0,0.0,9.183333333333334,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,6.936479128856624,944.611615245009,50.71324863883847,1.0616666666666668,121.301826,24.964018,121.288528,24.959419,0,1,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250311070015,300,2025-03-11T15:21:28,2025-03-11T15:24:27,4,0.8000000000001819,0.5,62.49999999998579,2.9833333333333334,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,11.061452513966481,1118.7192737430169,39.49162011173184,0.55,121.288506,24.95941,121.288506,24.95941,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250311070016,300,2025-03-11T15:32:00,2025-03-11T15:38:23,22,1.2999999999992724,0.0,0.0,6.383333333333334,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,12.140992167101828,970.4144908616188,38.87206266318538,1.2916666666666667,121.292961,24.960966,121.302757,24.957666,0,0,1,0,0,0,0,0,0,0,0
48XAG6CMA0,250311070017,300,2025-03-11T15:43:17,2025-03-11T16:03:11,96,5.800000000000182,1.5,25.862068965516432,19.9,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,16.522613065326635,1361.4774916247907,45.265494137353436,5.48,121.302765,24.957663,121.342827,24.95607,0,0,0,3,0,0,0,0,0,0,0
48XAG6CMA0,250311080018,300,2025-03-11T16:12:58,2025-03-11T16:44:13,173,10.399999999999636,1.5,14.423076923077428,31.25,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,17.799466666666667,1409.6710666666668,48.528533333333336,9.270555555555555,121.342842,24.956038,121.418411,24.929173,0,1,0,3,0,0,0,0,0,0,0
48XAG6CMA0,250311080019,300,2025-03-11T16:49:49,2025-03-11T17:10:32,121,9.600000000000364,1.5,15.624999999999408,20.716666666666665,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,25.679806918744973,1723.8598149637974,48.25583266291231,8.866666666666667,121.418434,24.929174,121.49572,24.954636,0,0,0,6,0,0,0,0,0,0,0
48XAG6CMA0,250311090020,300,2025-03-11T17:13:29,2025-03-11T17:14:39,3,0.0999999999994543,0.0,0.0,1.1666666666666667,1.0,59.0,0,0,0,0,True,True,False,False,0.0,0.0,0.0,493.74285714285713,61.91428571428571,0.0,121.49572,24.954636,121.49572,24.954636,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321020001,300,2025-03-21T10:17:21,2025-03-21T10:18:13,2,0.0,0.0,,0.8666666666666667,1.0,52.0,0,0,0,0,True,True,False,False,0.0,0.0,0.0,264.625,100.0,0.0,121.495674,24.954664,121.495674,24.954664,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321020002,300,2025-03-21T10:49:50,2025-03-21T11:24:38,205,14.700000000000728,2.5,17.006802721087595,34.8,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,25.119731800766285,1707.9391762452108,45.17049808429119,14.569444444444445,121.495674,24.954664,121.375496,24.929108,0,0,1,7,0,0,0,0,0,0,0
48XAG6CMA0,250321030003,300,2025-03-21T11:28:44,2025-03-21T11:33:18,17,1.0,0.0,0.0,4.566666666666666,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,10.007299270072993,1185.1446167883212,56.37591240875913,0.7616666666666667,121.375496,24.929108,121.376602,24.933121,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321030004,300,2025-03-21T11:38:40,2025-03-21T11:43:57,26,1.4000000000014552,0.5,35.7142857142486,5.283333333333333,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,15.28391167192429,1279.4167981072555,44.30914826498423,1.3458333333333334,121.376534,24.933153,121.371208,24.939257,0,0,0,1,0,0,0,0,0,0,0
48XAG6CMA0,250321030005,300,2025-03-21T11:48:30,2025-03-21T11:52:58,29,0.5999999999985448,0.0,0.0,4.466666666666667,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,12.242537313432836,1000.1231343283582,29.111940298507463,0.9113888888888889,121.371201,24.939182,121.367256,24.936577,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321040006,300,2025-03-21T12:00:15,2025-03-21T12:22:53,114,11.200000000000728,2.0,17.857142857141696,22.633333333333333,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,27.424153166421206,1510.0964653902797,52.11487481590574,10.345,121.367226,24.936651,121.302086,24.963882,0,0,0,6,0,0,0,0,0,0,0
48XAG6CMA0,250321040007,300,2025-03-21T12:26:41,2025-03-21T12:35:05,44,2.399999999999636,0.5,20.83333333333649,8.4,1.0,52.0,0,0,0,0,True,True,False,False,0.0,0.0,14.404761904761905,1231.2415674603174,44.6468253968254,2.0166666666666666,121.302086,24.963882,121.302208,24.974215,0,0,0,2,0,0,0,0,0,0,0
48XAG6CMA0,250321040008,300,2025-03-21T12:40:28,2025-03-21T12:49:01,42,2.0,0.5,25.0,8.55,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,12.953216374269006,1118.8133528265107,46.70175438596491,1.8458333333333334,121.302223,24.974197,121.293312,24.962299,0,0,0,2,0,0,0,0,0,0,0
48XAG6CMA0,250321040009,300,2025-03-21T12:50:44,2025-03-21T12:55:26,31,1.1000000000003638,0.0,0.0,4.7,1.0,34.0,0,0,0,0,True,True,False,False,0.0,0.0,9.368794326241135,1057.4481382978724,48.13475177304964,0.7338888888888889,121.293312,24.962286,121.288498,24.959394,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321050010,300,2025-03-21T13:23:16,2025-03-21T13:25:34,8,0.3999999999996362,0.5,125.00000000011369,2.3,1.0,59.0,0,0,0,0,True,True,False,False,0.0,0.0,10.826086956521738,988.0688405797101,44.68115942028985,0.415,121.288475,24.959383,121.285072,24.960361,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321050011,300,2025-03-21T13:30:25,2025-03-21T13:38:41,39,1.3000000000010914,0.0,0.0,8.266666666666667,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,6.473790322580645,939.5120967741935,44.04838709677419,0.8919444444444444,121.285065,24.960354,121.288467,24.959406,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321050012,300,2025-03-21T13:43:30,2025-03-21T14:00:04,78,5.0,1.0,20.0,16.566666666666666,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,14.977867203219317,1313.6647384305836,43.65191146881288,4.135555555555555,121.28846,24.959398,121.295723,24.923878,0,0,0,1,0,0,0,0,0,0,0
48XAG6CMA0,250321060013,300,2025-03-21T14:03:56,2025-03-21T14:06:37,13,1.1999999999989086,0.5,41.66666666670456,2.683333333333333,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,10.79503105590062,965.5566770186335,66.8695652173913,0.48277777777777775,121.295715,24.923864,121.290176,24.916088,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321060014,300,2025-03-21T14:08:49,2025-03-21T14:13:03,15,1.8000000000010914,0.0,0.0,4.233333333333333,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,24.69685039370079,1647.3016732283465,49.29133858267716,1.7425,121.290123,24.916082,121.28421,24.899429,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321060015,300,2025-03-21T14:17:39,2025-03-21T14:24:31,25,2.5,0.5,20.0,6.866666666666666,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,20.723300970873787,1636.4092839805826,47.478155339805824,2.3716666666666666,121.284225,24.899406,121.265221,24.90377,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321060016,300,2025-03-21T14:27:33,2025-03-21T15:04:01,174,27.399999999999636,3.5,12.773722627737397,36.46666666666667,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,43.76965265082267,1609.7069812614259,53.146252285191956,26.602222222222224,121.265205,24.903757,121.296333,25.051611,0,0,0,9,0,0,0,0,0,0,0
48XAG6CMA0,250321070017,300,2025-03-21T15:08:34,2025-03-21T15:29:47,148,6.399999999999636,1.0,15.625000000000888,21.216666666666665,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,16.69756480754124,1297.6898075412412,48.16103692065986,5.904444444444445,121.296333,25.051611,121.314796,25.009272,0,0,0,2,0,0,0,0,0,0,0
48XAG6CMA0,250321070018,300,2025-03-21T15:32:32,2025-03-21T15:56:06,103,6.899999999999636,1.5,21.739130434783753,23.566666666666666,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,13.463932107496463,1165.078058698727,48.07142857142857,5.288333333333333,121.314781,25.009264,121.278381,25.011257,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250321080019,300,2025-03-21T16:12:37,2025-03-21T16:42:41,166,20.100000000000364,2.5,12.437810945273407,30.066666666666666,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,39.646341463414636,1751.2565133037695,52.77161862527716,19.86722222222222,121.278374,25.011276,121.389694,24.956482,0,0,0,5,0,0,0,0,0,0,0
48XAG6CMA0,250321080020,300,2025-03-21T16:52:46,2025-03-21T17:23:12,139,21.0,3.0,14.285714285714285,30.433333333333334,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,39.64403066812705,1577.5919359255204,50.20427163198247,20.108333333333334,121.389694,24.956482,121.495941,24.954687,0,0,0,3,0,0,0,0,0,0,0
48XAG6CMA0,250321090021,300,2025-03-21T17:29:49,2025-03-21T17:30:38,2,0.1000000000003638,0.0,0.0,0.8166666666666667,1.0,49.0,0,0,0,0,True,True,False,False,0.0,0.0,0.0,358.375,100.0,0.0,121.495941,24.954687,121.495941,24.954687,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250331020001,300,2025-03-31T10:08:01,2025-03-31T10:10:30,4,0.09999999999854481,0.0,0.0,2.4833333333333334,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,0.9731543624161074,607.8825503355705,58.97986577181208,0.04027777777777778,121.495811,24.954239,121.495811,24.954239,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250331020002,300,2025-03-31T10:29:52,2025-03-31T10:52:41,174,9.5,2.0,21.052631578947366,22.816666666666666,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,24.947406866325785,1649.8263330898467,48.41490138787436,9.486944444444445,121.495811,24.954239,121.418495,24.929224,0,0,0,5,0,0,0,0,0,0,0
48XAG6CMA0,250331020003,300,2025-03-31T10:56:07,2025-03-31T11:07:23,46,5.100000000000364,0.5,9.803921568626752,11.266666666666667,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,21.06508875739645,1470.8043639053255,43.392011834319526,3.9555555555555557,121.418457,24.92923,121.376572,24.933146,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250331030004,300,2025-03-31T11:13:33,2025-03-31T11:22:53,52,1.3000000000010914,0.5,38.46153846150617,9.333333333333334,1.0,58.0,0,0,0,0,True,True,False,False,0.0,0.0,7.910714285714286,981.7924107142857,42.551785714285714,1.2305555555555556,121.376511,24.933167,121.367264,24.936178,0,0,0,1,0,0,0,0,0,0,0
48XAG6CMA0,250331030005,300,2025-03-31T11:27:58,2025-03-31T11:27:58,1,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,True,False,False,False,0.0,,,,,0.0,121.367249,24.936203,121.367249,24.936203,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250331030006,300,2025-03-31T11:35:57,2025-03-31T12:14:59,170,28.299999999999272,4.5,15.901060070671788,39.03333333333333,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,41.21135781383433,1587.4090520922289,56.53757472245944,26.810277777777777,121.367249,24.936203,121.194611,25.06382,0,0,0,5,0,0,0,0,0,0,0
48XAG6CMA0,250331040007,300,2025-03-31T12:21:56,2025-03-31T12:24:30,10,0.6000000000003638,0.0,0.0,2.566666666666667,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,6.6688311688311686,804.1225649350649,55.22727272727273,0.2852777777777778,121.194611,25.06382,121.199211,25.063398,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250331040008,300,2025-03-31T12:26:45,2025-03-31T12:28:59,4,0.9000000000014552,0.0,0.0,2.2333333333333334,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,11.64179104477612,1117.205223880597,58.71641791044776,0.43333333333333335,121.199303,25.063395,121.199303,25.063395,0,0,0,0,0,0,0,0,0,0,0
48XAG6CMA0,250331040009,300,2025-03-31T12:31:57,2025-03-31T12:52:38,84,13.199999999998909,2.0,15.151515151516403,20.683333333333334,1.0,60.0,0,0,0,0,True,True,True,True,0.0,0.0,36.566478646253024,1508.5308219178082,58.32232070910556,12.605277777777777,121.20723,25.060354,121.283669,24.989058,0,0,0,2,0,0,0,0,0,0,0
48XAG6CMA0,250331050010,300,2025-03-31T13:01:03,2025-03-31T13:10:35,54,1.8000000000010914,0.5,27.77777777776094,9.533333333333333,1.0,60.0,0,0,0,0,True,True,False,False,0.0,0.0,11.036713286713287,1092.5034965034965,42.77622377622377,1.753611111111111,121.283676,24.989048,121.299232,24.991842,0,0,1,0,0,0,0,0,0,0,0
